timestamp,sensor_id,unit,value,status_flag
2023-01-08 00:00:00,feed_rate_tph,tons/hr,24.056745128536935,True
2023-01-08 00:05:00,feed_rate_tph,tons/hr,24.463759397630625,True
2023-01-08 00:10:00,feed_rate_tph,tons/hr,24.28135822629507,True
2023-01-08 00:15:00,feed_rate_tph,tons/hr,19.966081924353986,True
2023-01-08 00:20:00,feed_rate_tph,tons/hr,26.06540091624571,True
2023-01-08 00:25:00,feed_rate_tph,tons/hr,24.93658658591479,True
2023-01-08 00:30:00,feed_rate_tph,tons/hr,21.300427644775223,True
2023-01-08 00:35:00,feed_rate_tph,tons/hr,21.427614186743355,True
2023-01-08 00:40:00,feed_rate_tph,tons/hr,20.595740359855263,True
2023-01-08 00:45:00,feed_rate_tph,tons/hr,18.71093643565303,True
2023-01-08 00:50:00,feed_rate_tph,tons/hr,24.604742534595115,True
2023-01-08 00:55:00,feed_rate_tph,tons/hr,25.095146038758376,True
2023-01-08 01:00:00,feed_rate_tph,tons/hr,19.8751763960614,True
2023-01-08 01:05:00,feed_rate_tph,tons/hr,18.98419952204739,True
2023-01-08 01:10:00,feed_rate_tph,tons/hr,19.89866336055405,True
2023-01-08 01:15:00,feed_rate_tph,tons/hr,23.06954831362956,True
2023-01-08 01:20:00,feed_rate_tph,tons/hr,18.62545108244544,True
2023-01-08 01:25:00,feed_rate_tph,tons/hr,26.189394528099154,True
2023-01-08 01:30:00,feed_rate_tph,tons/hr,26.04641533647409,True
2023-01-08 01:35:00,feed_rate_tph,tons/hr,24.154133175546693,True
2023-01-08 01:40:00,feed_rate_tph,tons/hr,25.350822207719457,True
2023-01-08 01:45:00,feed_rate_tph,tons/hr,23.140338826920157,True
2023-01-08 01:50:00,feed_rate_tph,tons/hr,24.403913235178763,True
2023-01-08 01:55:00,feed_rate_tph,tons/hr,19.154182869387093,True
2023-01-08 02:00:00,feed_rate_tph,tons/hr,27.274324114583976,True
2023-01-08 02:05:00,feed_rate_tph,tons/hr,21.69083776434156,True
2023-01-08 02:10:00,feed_rate_tph,tons/hr,22.81833600747425,True
2023-01-08 02:15:00,feed_rate_tph,tons/hr,30.719989046815574,True
2023-01-08 02:20:00,feed_rate_tph,tons/hr,22.65379345338191,True
2023-01-08 02:25:00,feed_rate_tph,tons/hr,25.589204725865944,True
2023-01-08 02:30:00,feed_rate_tph,tons/hr,24.973507367714866,True
2023-01-08 02:35:00,feed_rate_tph,tons/hr,19.49206393506389,True
2023-01-08 02:40:00,feed_rate_tph,tons/hr,20.553570851028976,True
2023-01-08 02:45:00,feed_rate_tph,tons/hr,29.724386796846865,True
2023-01-08 02:50:00,feed_rate_tph,tons/hr,25.419740811888744,True
2023-01-08 02:55:00,feed_rate_tph,tons/hr,23.69873715355804,True
2023-01-08 03:00:00,feed_rate_tph,tons/hr,22.211075267077362,True
2023-01-08 03:05:00,feed_rate_tph,tons/hr,24.848423935511,True
2023-01-08 03:10:00,feed_rate_tph,tons/hr,25.205287264519036,True
2023-01-08 03:15:00,feed_rate_tph,tons/hr,24.712508452774692,True
2023-01-08 03:20:00,feed_rate_tph,tons/hr,27.31433749936458,True
2023-01-08 03:25:00,feed_rate_tph,tons/hr,21.58276862866763,True
2023-01-08 03:30:00,feed_rate_tph,tons/hr,21.258469259122112,True
2023-01-08 03:35:00,feed_rate_tph,tons/hr,27.46831805827496,True
2023-01-08 03:40:00,feed_rate_tph,tons/hr,30.75696819785202,True
2023-01-08 03:45:00,feed_rate_tph,tons/hr,27.027711279478236,True
2023-01-08 03:50:00,feed_rate_tph,tons/hr,28.475412897801018,True
2023-01-08 03:55:00,feed_rate_tph,tons/hr,24.440998429897878,True
2023-01-08 04:00:00,feed_rate_tph,tons/hr,25.54834507458644,True
2023-01-08 04:05:00,feed_rate_tph,tons/hr,25.59351957695953,True
2023-01-08 04:10:00,feed_rate_tph,tons/hr,24.755851297178957,True
2023-01-08 04:15:00,feed_rate_tph,tons/hr,29.24359149189341,True
2023-01-08 04:20:00,feed_rate_tph,tons/hr,28.445759646976796,True
2023-01-08 04:25:00,feed_rate_tph,tons/hr,23.98993723774438,True
2023-01-08 04:30:00,feed_rate_tph,tons/hr,20.341193377558866,True
2023-01-08 04:35:00,feed_rate_tph,tons/hr,25.17830599610754,True
2023-01-08 04:40:00,feed_rate_tph,tons/hr,21.996952800323747,True
2023-01-08 04:45:00,feed_rate_tph,tons/hr,25.624547575126574,True
2023-01-08 04:50:00,feed_rate_tph,tons/hr,22.41922612576387,True
2023-01-08 04:55:00,feed_rate_tph,tons/hr,29.510319344877637,True
2023-01-08 05:00:00,feed_rate_tph,tons/hr,27.888582457169832,True
2023-01-08 05:05:00,feed_rate_tph,tons/hr,27.910808222884743,True
2023-01-08 05:10:00,feed_rate_tph,tons/hr,29.242579249569342,True
2023-01-08 05:15:00,feed_rate_tph,tons/hr,27.29541528365012,True
2023-01-08 05:20:00,feed_rate_tph,tons/hr,27.85898856551458,True
2023-01-08 05:25:00,feed_rate_tph,tons/hr,30.619540961029536,True
2023-01-08 05:30:00,feed_rate_tph,tons/hr,26.009086751539922,True
2023-01-08 05:35:00,feed_rate_tph,tons/hr,28.32544506678299,True
2023-01-08 05:40:00,feed_rate_tph,tons/hr,23.44838362793681,True
2023-01-08 05:45:00,feed_rate_tph,tons/hr,26.94351666477467,True
2023-01-08 05:50:00,feed_rate_tph,tons/hr,33.581563917675645,True
2023-01-08 05:55:00,feed_rate_tph,tons/hr,29.34630915670881,True
2023-01-08 06:00:00,feed_rate_tph,tons/hr,26.74201705306406,True
2023-01-08 06:05:00,feed_rate_tph,tons/hr,27.891788829864034,True
2023-01-08 06:10:00,feed_rate_tph,tons/hr,27.133292474141186,True
2023-01-08 06:15:00,feed_rate_tph,tons/hr,27.989415940870714,True
2023-01-08 06:20:00,feed_rate_tph,tons/hr,26.19518029167854,True
2023-01-08 06:25:00,feed_rate_tph,tons/hr,28.974514537438715,True
2023-01-08 06:30:00,feed_rate_tph,tons/hr,29.17829767373411,True
2023-01-08 06:35:00,feed_rate_tph,tons/hr,27.70446926899794,True
2023-01-08 06:40:00,feed_rate_tph,tons/hr,28.201594717849932,True
2023-01-08 06:45:00,feed_rate_tph,tons/hr,28.90020947625489,True
2023-01-08 06:50:00,feed_rate_tph,tons/hr,26.392249179514625,True
2023-01-08 06:55:00,feed_rate_tph,tons/hr,29.525397518512392,True
2023-01-08 07:00:00,feed_rate_tph,tons/hr,30.50515885473133,True
2023-01-08 07:05:00,feed_rate_tph,tons/hr,32.65382888265392,True
2023-01-08 07:10:00,feed_rate_tph,tons/hr,29.30829344794512,True
2023-01-08 07:15:00,feed_rate_tph,tons/hr,26.77956992933618,True
2023-01-08 07:20:00,feed_rate_tph,tons/hr,28.230278869528213,True
2023-01-08 07:25:00,feed_rate_tph,tons/hr,25.202079010520986,True
2023-01-08 07:30:00,feed_rate_tph,tons/hr,30.904133192449486,True
2023-01-08 07:35:00,feed_rate_tph,tons/hr,22.633184423728732,True
2023-01-08 07:40:00,feed_rate_tph,tons/hr,31.97574774868645,True
2023-01-08 07:45:00,feed_rate_tph,tons/hr,32.426271903082196,True
2023-01-08 07:50:00,feed_rate_tph,tons/hr,20.285992942125176,True
2023-01-08 07:55:00,feed_rate_tph,tons/hr,32.99029243979164,True
2023-01-08 08:00:00,feed_rate_tph,tons/hr,32.33185850921905,True
2023-01-08 08:05:00,feed_rate_tph,tons/hr,28.464324311869696,True
2023-01-08 08:10:00,feed_rate_tph,tons/hr,25.842401164601785,True
2023-01-08 08:15:00,feed_rate_tph,tons/hr,26.986788749001654,True
2023-01-08 08:20:00,feed_rate_tph,tons/hr,27.30554057443132,True
2023-01-08 08:25:00,feed_rate_tph,tons/hr,33.609061298265004,True
2023-01-08 08:30:00,feed_rate_tph,tons/hr,28.392305852341803,True
2023-01-08 08:35:00,feed_rate_tph,tons/hr,32.53262491305412,True
2023-01-08 08:40:00,feed_rate_tph,tons/hr,29.520362209780558,True
2023-01-08 08:45:00,feed_rate_tph,tons/hr,30.132283082894446,True
2023-01-08 08:50:00,feed_rate_tph,tons/hr,25.32596915082155,True
2023-01-08 08:55:00,feed_rate_tph,tons/hr,26.670598313946453,True
2023-01-08 09:00:00,feed_rate_tph,tons/hr,34.06127307906274,True
2023-01-08 09:05:00,feed_rate_tph,tons/hr,29.78347026486687,True
2023-01-08 09:10:00,feed_rate_tph,tons/hr,31.219726362303458,True
2023-01-08 09:15:00,feed_rate_tph,tons/hr,35.80235061177307,True
2023-01-08 09:20:00,feed_rate_tph,tons/hr,30.06432145808395,True
2023-01-08 09:25:00,feed_rate_tph,tons/hr,29.95674223735583,True
2023-01-08 09:30:00,feed_rate_tph,tons/hr,34.188347693509826,True
2023-01-08 09:35:00,feed_rate_tph,tons/hr,30.666049789160823,True
2023-01-08 09:40:00,feed_rate_tph,tons/hr,31.646205280084384,True
2023-01-08 09:45:00,feed_rate_tph,tons/hr,33.73206212397791,True
2023-01-08 09:50:00,feed_rate_tph,tons/hr,30.795605437469067,True
2023-01-08 09:55:00,feed_rate_tph,tons/hr,33.20986883811162,True
2023-01-08 10:00:00,feed_rate_tph,tons/hr,30.549575499985217,True
2023-01-08 10:05:00,feed_rate_tph,tons/hr,33.888687861398836,True
2023-01-08 10:10:00,feed_rate_tph,tons/hr,32.2555299578488,True
2023-01-08 10:15:00,feed_rate_tph,tons/hr,30.359715355680454,True
2023-01-08 10:20:00,feed_rate_tph,tons/hr,31.30113378841752,True
2023-01-08 10:25:00,feed_rate_tph,tons/hr,23.78590421441072,True
2023-01-08 10:30:00,feed_rate_tph,tons/hr,34.73877887109154,True
2023-01-08 10:35:00,feed_rate_tph,tons/hr,27.430131956820983,True
2023-01-08 10:40:00,feed_rate_tph,tons/hr,28.021263811440125,True
2023-01-08 10:45:00,feed_rate_tph,tons/hr,29.94712989734871,True
2023-01-08 10:50:00,feed_rate_tph,tons/hr,25.912874546514438,True
2023-01-08 10:55:00,feed_rate_tph,tons/hr,32.72307318456942,True
2023-01-08 11:00:00,feed_rate_tph,tons/hr,32.429708232344574,True
2023-01-08 11:05:00,feed_rate_tph,tons/hr,29.911422210490734,True
2023-01-08 11:10:00,feed_rate_tph,tons/hr,29.35921244258798,True
2023-01-08 11:15:00,feed_rate_tph,tons/hr,29.333344151011513,True
2023-01-08 11:20:00,feed_rate_tph,tons/hr,33.276030119635095,True
2023-01-08 11:25:00,feed_rate_tph,tons/hr,26.666449229239618,True
2023-01-08 11:30:00,feed_rate_tph,tons/hr,30.23450433850235,True
2023-01-08 11:35:00,feed_rate_tph,tons/hr,26.88497036190237,True
2023-01-08 11:40:00,feed_rate_tph,tons/hr,33.78910950524772,True
2023-01-08 11:45:00,feed_rate_tph,tons/hr,30.48169791194512,True
2023-01-08 11:50:00,feed_rate_tph,tons/hr,33.13596505901073,True
2023-01-08 11:55:00,feed_rate_tph,tons/hr,35.24754203991765,True
2023-01-08 12:00:00,feed_rate_tph,tons/hr,35.29928111288068,True
2023-01-08 12:05:00,feed_rate_tph,tons/hr,28.432625239967177,True
2023-01-08 12:10:00,feed_rate_tph,tons/hr,32.42409698512872,True
2023-01-08 12:15:00,feed_rate_tph,tons/hr,34.85454721448462,True
2023-01-08 12:20:00,feed_rate_tph,tons/hr,33.5723055339168,True
2023-01-08 12:25:00,feed_rate_tph,tons/hr,33.85924433736609,True
2023-01-08 12:30:00,feed_rate_tph,tons/hr,26.111531420616416,True
2023-01-08 12:35:00,feed_rate_tph,tons/hr,33.49106769080141,True
