timestamp,throughput_tph,yield_pct
2023-01-08 00:00:00,21.810776034199133,0.9131489066682741
2023-01-08 01:00:00,21.28730224261334,0.8897283727046691
2023-01-08 02:00:00,23.323172285594694,0.9364389764965148
2023-01-08 03:00:00,24.169763767651954,0.9224932724533492
2023-01-08 04:00:00,23.959597672320236,0.925697095250063
2023-01-08 05:00:00,26.795559077414598,0.9362761241775885
2023-01-08 06:00:00,26.507250467818757,0.9364476666762176
2023-01-08 07:00:00,27.22500750519587,0.9059139682794086
2023-01-08 08:00:00,27.47986768530967,0.9202424244618423
2023-01-08 09:00:00,30.489143501414297,0.918282992299292
2023-01-08 10:00:00,28.57234241652087,0.9163878936561533
2023-01-08 11:00:00,29.35103815181197,0.9039096822941703
2023-01-08 12:00:00,30.63494129046226,0.9485005582333886
2023-01-08 13:00:00,31.06066039632198,0.9402832897552712
2023-01-08 14:00:00,28.962890026404384,0.9288684010137387
2023-01-08 15:00:00,28.293646824975273,0.9471360432039385
2023-01-08 16:00:00,27.84053075854006,0.9294887036437826
2023-01-08 17:00:00,25.140060811413548,0.913937990189113
2023-01-08 18:00:00,25.370358783201837,0.9115703804468699
2023-01-08 19:00:00,22.916583965559543,0.9277144727511406
2023-01-08 20:00:00,23.20060997971575,0.8924374014008926
2023-01-08 21:00:00,22.69312375563588,0.9373336662347095
2023-01-08 22:00:00,22.489212106891962,0.887430522849451
2023-01-08 23:00:00,22.71320408459759,0.9420474827840782
2023-01-09 00:00:00,19.834887951734867,0.929934025104023
2023-01-09 01:00:00,22.031643166225326,0.9590146928156597
2023-01-09 02:00:00,22.26602943366697,0.9236016108275844
2023-01-09 03:00:00,22.929612179106513,0.9331191345160964
2023-01-09 04:00:00,23.75687510102248,0.9339398243000476
2023-01-09 05:00:00,24.815526637735385,0.9022884486750904
2023-01-09 06:00:00,24.516865809533368,0.8986526049732289
2023-01-09 07:00:00,27.211272281917747,0.9013244277321595
2023-01-09 08:00:00,26.976038320260024,0.9193453832430921
2023-01-09 09:00:00,27.807308356879048,0.9198548271469711
2023-01-09 10:00:00,29.167813375666054,0.9206810952098414
2023-01-09 11:00:00,29.490201996240867,0.9298830334915688
2023-01-09 12:00:00,29.837810265861144,0.9051433936198576
2023-01-09 13:00:00,29.194837651184827,0.936779799379302
2023-01-09 14:00:00,29.295996075108945,0.9286105573892175
2023-01-09 15:00:00,28.358898034956397,0.9516138707264682
2023-01-09 16:00:00,26.757230644825775,0.9286186069870161
2023-01-09 17:00:00,26.020232231749976,0.9186109745071862
2023-01-09 18:00:00,25.530754695258747,0.962949635873342
2023-01-09 19:00:00,24.3044215984466,0.9183207632599579
2023-01-09 20:00:00,22.938859237459887,0.9257901081964051
2023-01-09 21:00:00,21.685256372523273,0.9286908185927065
2023-01-09 22:00:00,23.17217054952877,0.9386210954457072
2023-01-09 23:00:00,22.773393101028436,0.9217103181641624
2023-01-10 00:00:00,21.97208444155584,0.9753406474284033
2023-01-10 01:00:00,23.33051478164095,0.9085340643187622
2023-01-10 02:00:00,22.541201077606434,0.9497916016951694
2023-01-10 03:00:00,22.968332553063156,0.8907526294305842
2023-01-10 04:00:00,23.187798221292795,0.9003091203139315
2023-01-10 05:00:00,23.897946206244203,0.8888753222137464
2023-01-10 06:00:00,25.18348800823079,0.9014955538681034
2023-01-10 07:00:00,27.546342874252964,0.8872796334528004
