timestamp,throughput_tph,yield_pct
2023-01-22 00:00:00,20.820730571816217,0.9136152448074268
2023-01-22 01:00:00,22.69818072622037,0.9216520329484832
2023-01-22 02:00:00,21.194029359751912,0.9315778944741013
2023-01-22 03:00:00,22.65470887756979,0.9414147138080882
2023-01-22 04:00:00,23.740843792336374,0.9388839180400813
2023-01-22 05:00:00,25.28408722460095,0.9381804151654447
2023-01-22 06:00:00,24.049949209270153,0.9077011604017717
2023-01-22 07:00:00,27.729551936341288,0.9169754676791292
2023-01-22 08:00:00,28.321183210452258,0.9303701948102365
2023-01-22 09:00:00,30.54818141571736,0.9296488218304262
2023-01-22 10:00:00,30.566141197613362,0.9318943122997266
2023-01-22 11:00:00,29.415956302220327,0.8846251257598075
2023-01-22 12:00:00,29.026760577278726,0.9439412782480455
2023-01-22 13:00:00,29.51940702795079,0.885933791126479
2023-01-22 14:00:00,31.110751694320946,0.9049821027264661
2023-01-22 15:00:00,28.09044786807252,0.9239063300046161
2023-01-22 16:00:00,28.84753281345543,0.9194117728776181
2023-01-22 17:00:00,28.16924048402337,0.9483744318449203
2023-01-22 18:00:00,24.79555251299724,0.8965842905101924
2023-01-22 19:00:00,25.01322737785361,0.9127181331271903
2023-01-22 20:00:00,23.73965682864312,0.8806143101690451
2023-01-22 21:00:00,23.228222596156513,0.9226320075904656
2023-01-22 22:00:00,20.85543354103078,0.9158382693201066
2023-01-22 23:00:00,22.55531027136431,0.8952000435258581
2023-01-23 00:00:00,21.399091480891492,0.9461836507627862
2023-01-23 01:00:00,21.62297403740311,0.9415998647549175
2023-01-23 02:00:00,22.090705139440054,0.9214417256664569
2023-01-23 03:00:00,22.980590050125734,0.9427698267966076
2023-01-23 04:00:00,23.84824166120929,0.9181513193353521
2023-01-23 05:00:00,24.22040511222342,0.9342749756170705
2023-01-23 06:00:00,26.078983469163767,0.9372619949711687
2023-01-23 07:00:00,26.960984951596394,0.8986279406941934
2023-01-23 08:00:00,28.358275782118337,0.9286492241459162
2023-01-23 09:00:00,29.365359509550583,0.9233677821165206
2023-01-23 10:00:00,30.286144434988035,0.8995180693978849
2023-01-23 11:00:00,29.279599658837334,0.8944507062132246
2023-01-23 12:00:00,28.417971546921027,0.9299579742051561
2023-01-23 13:00:00,29.137098336186437,0.9143617166049789
2023-01-23 14:00:00,28.354416137871894,0.890702088957888
2023-01-23 15:00:00,27.621777021432965,0.9315896098244064
2023-01-23 16:00:00,27.388828289467213,0.938696718591205
2023-01-23 17:00:00,25.682644289775407,0.8965787779065645
2023-01-23 18:00:00,25.450826165249474,0.9199691133128962
2023-01-23 19:00:00,23.64869803959493,0.9503685049530981
2023-01-23 20:00:00,24.24979696687596,0.9017719783854948
2023-01-23 21:00:00,24.26744346195413,0.9541435072936426
2023-01-23 22:00:00,22.212522438314434,0.9135237600483161
2023-01-23 23:00:00,22.766913200165092,0.9185964668819814
2023-01-24 00:00:00,21.787950273380496,0.8921067335835989
2023-01-24 01:00:00,23.026907224067998,0.8928368031303445
2023-01-24 02:00:00,22.417612237070443,0.9068807529233577
2023-01-24 03:00:00,22.911336155277347,0.9377132626586293
2023-01-24 04:00:00,25.476856779865223,0.9668117077191791
2023-01-24 05:00:00,24.377623484892418,0.9721184110756673
2023-01-24 06:00:00,27.401512876157025,0.9175350221487558
2023-01-24 07:00:00,27.362321656535013,0.9128714257879352
2023-01-24 08:00:00,27.57933182304963,0.9003150780556205
2023-01-24 09:00:00,28.964777966116646,0.9422938835866357
2023-01-24 10:00:00,28.35434628326174,0.905479018376828
2023-01-24 11:00:00,29.459903608250226,0.9152561058135842
2023-01-24 12:00:00,29.256862692818768,0.9299391454843883
2023-01-24 13:00:00,29.639029758402152,0.9290267632728106
2023-01-24 14:00:00,28.62148172022767,0.9077898688958927
2023-01-24 15:00:00,28.531589206458694,0.9180972572570646
2023-01-24 16:00:00,28.02310026780203,0.9083233654700212
2023-01-24 17:00:00,26.251824240575196,0.9033504337360506
2023-01-24 18:00:00,25.769622512088187,0.8994957900430474
2023-01-24 19:00:00,23.82887792977793,0.8905684234877417
2023-01-24 20:00:00,23.822478709590357,0.9272383152989232
2023-01-24 21:00:00,21.96368437786028,0.915186902273633
2023-01-24 22:00:00,20.846541612813667,0.8972894183160391
2023-01-24 23:00:00,22.260511579211254,0.8954422582481306
2023-01-25 00:00:00,22.272516796211395,0.8951291282463807
2023-01-25 01:00:00,21.81898901163783,0.9077569675393349
2023-01-25 02:00:00,21.10473594831269,0.9425134332747555
2023-01-25 03:00:00,21.94928781320276,0.906374354023665
2023-01-25 04:00:00,23.875972873667017,0.9311527385097473
2023-01-25 05:00:00,25.83326926491082,0.9512108842592399
2023-01-25 06:00:00,26.827771514809196,0.9233695083717994
2023-01-25 07:00:00,27.429845656740095,0.9047030683201679
2023-01-25 08:00:00,27.3479374140651,0.9182101500733174
2023-01-25 09:00:00,29.95436152446951,0.9191331301069142
2023-01-25 10:00:00,29.282861242308996,0.9545525869051195
2023-01-25 11:00:00,29.71980581963569,0.8853521730936378
2023-01-25 12:00:00,30.306946013005263,0.9423123173746973
2023-01-25 13:00:00,28.193328016271717,0.885139136321909
2023-01-25 14:00:00,29.235306329640196,0.9362332759295219
2023-01-25 15:00:00,27.72784529155202,0.9118136869610771
2023-01-25 16:00:00,28.034261450404077,0.956517268135798
2023-01-25 17:00:00,25.659748129057565,0.9334739910840489
2023-01-25 18:00:00,24.32614687973254,0.9314697684043963
2023-01-25 19:00:00,23.744170439538685,0.9011640327275919
2023-01-25 20:00:00,23.47161910291966,0.9561057696907845
2023-01-25 21:00:00,22.25502564563965,0.9763013631135532
2023-01-25 22:00:00,21.498317936757637,0.9602289885384826
2023-01-25 23:00:00,21.58821680820025,0.8999379382834635
2023-01-26 00:00:00,20.153978055857742,0.9162025130406289
2023-01-26 01:00:00,21.463282353571703,0.8962289188207799
2023-01-26 02:00:00,21.934291700097948,0.9078095878475605
2023-01-26 03:00:00,23.623133117789994,0.9256704003977011
2023-01-26 04:00:00,24.29504555327121,0.934592754143498
2023-01-26 05:00:00,24.20853434606364,0.9306616240014152
2023-01-26 06:00:00,26.102976137768536,0.8855841304165247
2023-01-26 07:00:00,28.557895721619516,0.9192728986272661
2023-01-26 08:00:00,30.329752393652786,0.9303514442829124
